FID	PC0	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9
HGDP01216	0.0246984632247	0.0301743835956	0.0303726389543	-0.0206685866656	0.0011160167478	0.0039317955444	0.0047181526865	0.0029343319952	-0.0052605180373	-0.0062435505487
HGDP01228	0.0246006998651	0.0295296023790	0.0308797915294	-0.0215076296269	0.0005805259721	0.0059110763101	0.0029328109244	-0.0010463656726	-0.0007925881584	-0.0008699228618
HGDP01240	0.0252530769717	0.0314344048922	0.0292610005528	-0.0231591035883	0.0003849844562	0.0044282239271	0.0043119196055	-0.0013686410533	-0.0037260915283	-0.0065537955721
HGDP01308	0.0241497748384	0.0304031118078	0.0388976500332	-0.0185149520658	0.0017698782773	0.0064296940898	-0.0022834805676	0.0006404515315	0.0077141471076	0.0096332019820
HGDP00057	-0.0108126437159	-0.0169685997228	-0.0025864622915	0.0016342353623	0.0013745815550	-0.0308128835489	-0.0246388934629	-0.0011235571320	0.0099187216047	0.0084580262962
HGDP00127	0.0141572867981	0.0013754232994	0.0147499048696	-0.0114284807429	-0.0056824170091	-0.0098747995322	-0.0038748127772	-0.0015253734207	-0.0078759626138	-0.0106240253893
HGDP00139	-0.0087422821832	-0.0202108302496	-0.0017382484468	0.0016725118724	-0.0016592005896	-0.0372153611061	-0.0290961886440	0.0041223216550	0.0106587865344	0.0107222797302
HGDP00154	-0.0011114429014	-0.0267384093242	-0.0012198793395	0.0033496339031	-0.0075931097114	-0.0437725248102	-0.0330322768633	0.0007951815051	0.0177435146422	0.0183132155828
HGDP00175	-0.0285938651017	0.0015606252373	-0.0000664431042	0.0011102955975	0.0162309694474	-0.0350337637697	-0.0223016980167	0.0003380066198	0.0043621747842	-0.0030779168486
HGDP00199	0.0022324758285	-0.0257119312577	0.0002993474902	0.0034378805873	-0.0112096231831	-0.0467796253880	-0.0369482961187	-0.0003681560795	0.0113582662071	0.0112967166310
HGDP00222	0.0046692817707	-0.0222566495052	0.0008776941320	0.0055095867174	-0.0114694231525	-0.0416660850055	-0.0308343551667	0.0005842329204	0.0000166274307	-0.0006136012414
HGDP00279	0.0051919701903	-0.0234788846451	-0.0003099901867	0.0040345215641	-0.0143725581955	-0.0611666098043	-0.0434942656467	-0.0008332149796	-0.0101710530610	-0.0127513519115
HGDP00309	0.0049376435688	-0.0241249800598	-0.0011063829650	0.0053081894023	-0.0175102804215	-0.0751484576999	-0.0557578790030	0.0027240950569	-0.0117454225199	-0.0164458498888
HGDP00382	0.0069652760042	-0.0160300068737	0.0032688869336	0.0019581357512	-0.0119343668476	-0.0415493963292	-0.0284703645022	0.0027355592828	-0.0000881625915	-0.0021055270707
HGDP00444	0.0067892061858	-0.0166203622293	0.0033354465812	0.0011440789548	-0.0110728452585	-0.0454906919877	-0.0330418103906	0.0001014046565	-0.0013497811555	-0.0020011391152
HGDP00818	0.0254682441267	0.0338311130097	0.0396823723553	-0.0222742176693	0.0026009745807	0.0091499806289	0.0050857911874	0.0037987450775	0.0020349225797	0.0038550551089
HGDP00786	0.0257242908547	0.0341597372193	0.0383889375662	-0.0218635762539	0.0008749514019	0.0099224718443	0.0026976731393	0.0016468847075	0.0013091162085	0.0053716547900
HGDP00977	0.0257446166921	0.0335884198562	0.0383472071293	-0.0220900892396	0.0030309718878	0.0116301558988	0.0018573630351	0.0023971301050	0.0057488687646	0.0062864636091
HGDP01095	0.0253936938441	0.0333957484046	0.0379559748987	-0.0209221248639	0.0024067246866	0.0102106593517	0.0030490276191	0.0028461411475	0.0033618832190	0.0037845209866
HGDP00080	0.0014187408847	-0.0265067820648	-0.0006159076376	0.0019850761057	-0.0084704485436	-0.0410944858765	-0.0330975413179	-0.0015439156644	0.0144629916806	0.0128870928494
HGDP01180	0.0248273373324	0.0322526153728	0.0356221536176	-0.0195007275952	0.0009829185183	0.0051293651819	-0.0004296665335	0.0040656626564	0.0041978966024	0.0055930207466
HGDP01191	0.0252818086325	0.0327318208978	0.0380371735971	-0.0218269365388	0.0029249340028	0.0113765094647	-0.0005719010380	0.0046870657160	0.0046855098542	0.0066092580487
HGDP01206	0.0254737328892	0.0301201262195	0.0275997847078	-0.0229650724727	-0.0003773968450	0.0026960828426	0.0039305312446	-0.0032904961525	-0.0077763947162	-0.0116395680308
HGDP01218	0.0243560842867	0.0305486385514	0.0316821123414	-0.0223786906532	0.0016473263299	0.0072960104574	0.0031450144011	-0.0031605426591	-0.0030285329567	-0.0034085285244
HGDP01230	0.0235718573142	0.0251328992248	0.0259464783755	-0.0192022925234	-0.0013171877210	0.0009284783343	0.0014885938293	-0.0018356058361	-0.0076470103586	-0.0111004616403
HGDP01242	0.0254388548644	0.0314554751243	0.0309719315593	-0.0213971451722	-0.0005110825088	0.0066035926239	0.0065014280251	0.0000824113121	-0.0054079801503	-0.0069789539567
HGDP01298	0.0121255882560	-0.0048330657438	0.0116341831792	-0.0087182445400	-0.0038513772562	-0.0105765437805	-0.0104255037020	-0.0022124212112	-0.0068093366851	-0.0087642493600
HGDP01310	0.0237686776978	0.0310813542218	0.0400862439953	-0.0179985751556	0.0018040563594	0.0112086763818	-0.0017158877560	0.0045273399893	0.0058749163601	0.0085100158090
HGDP00128	0.0140145818495	0.0016638296611	0.0144560340541	-0.0135014991935	-0.0048612009661	-0.0095060152068	-0.0076349268790	-0.0014112968866	-0.0087485085155	-0.0106184383693
HGDP00140	-0.0014033960303	-0.0231069286740	0.0001406547327	0.0019176416699	-0.0048824539346	-0.0379848163214	-0.0280798687228	0.0021605563062	0.0107678550214	0.0083749707572
HGDP00155	0.0007102945071	-0.0275398703996	-0.0009909738734	0.0008216660033	-0.0077874769884	-0.0396724648577	-0.0296400554228	0.0002850305685	0.0118938421406	0.0155812163968
HGDP00177	-0.0037106077835	-0.0152837727342	0.0024274807263	0.0049558632948	-0.0046362027705	-0.0457056907947	-0.0338658073313	0.0014185975775	0.0037132664324	0.0036019887306
HGDP00201	0.0040825463569	-0.0207761215492	0.0010835157108	0.0052584902864	-0.0108730376960	-0.0446425839646	-0.0318879400348	0.0016324495883	0.0019428920386	0.0021797336623
HGDP00224	0.0046227503537	-0.0230479412330	0.0001678523296	0.0037910583939	-0.0099597304938	-0.0380355449168	-0.0255337853996	0.0027379233827	-0.0051523888777	-0.0041500571548
HGDP00281	0.0049339291678	-0.0247107469303	0.0003760540188	0.0041526172525	-0.0170932715931	-0.0768761595644	-0.0563673791875	0.0007888240254	-0.0132639716413	-0.0197233700551
HGDP00141	-0.0016335151297	-0.0251815875591	-0.0007799267338	0.0005588788471	-0.0058027230740	-0.0377661455491	-0.0308736154550	0.0042313690078	0.0104999345683	0.0120534608025
HGDP00157	-0.0013354412588	-0.0265313602577	-0.0005200503703	0.0023048925593	-0.0063915069166	-0.0426939333126	-0.0331294970877	-0.0006410455951	0.0158856006794	0.0179685531915
HGDP00179	0.0037387757335	-0.0212506574922	0.0021571780664	0.0066815488964	-0.0125970103589	-0.0528609064147	-0.0379424819287	-0.0022748580103	0.0078237596468	0.0082196913088
HGDP00226	0.0045407075347	-0.0223667002013	0.0009396889110	0.0031900582451	-0.0101960708760	-0.0356123500823	-0.0257667857142	0.0013347010034	0.0016196361208	0.0007949314103
HGDP00251	0.0038895798315	-0.0222246588996	0.0026987743200	0.0038198452209	-0.0117320558861	-0.0414974358010	-0.0311027889720	-0.0005034989650	-0.0038147343956	-0.0017556430407
HGDP01193	0.0249354749472	0.0329415641281	0.0382060406000	-0.0216662780598	0.0016947015332	0.0078005806364	0.0003043156199	0.0044332911036	0.0047788951331	0.0069037000998
HGDP01208	0.0257017606785	0.0313546905822	0.0300502492595	-0.0224293629230	-0.0003328434294	0.0043798122008	0.0027708660797	-0.0011577410368	-0.0054885260551	-0.0043594707400
HGDP01181	0.0246524994190	0.0316395062259	0.0358530121411	-0.0177577293845	0.0014340619745	0.0048489257732	0.0012898749240	0.0011422055388	0.0031660507005	0.0022460469769
HGDP01192	0.0252056849249	0.0333998188736	0.0384546391785	-0.0218041404710	0.0018839105461	0.0116837202303	-0.0005334839363	0.0029726485349	0.0050765523426	0.0079950814186
HGDP01207	0.0249110389721	0.0292550850527	0.0289132186866	-0.0227515190800	0.0001168480947	0.0054340562952	0.0055408500301	-0.0002421722517	-0.0077316169997	-0.0099426807539
HGDP01231	0.0245096159885	0.0302570798878	0.0333508858822	-0.0229950340063	0.0008003455863	0.0080778361935	0.0047554200774	-0.0007014349272	-0.0019103113967	-0.0038625513855
HGDP01243	0.0207112886364	0.0175490681569	0.0253190755136	-0.0182688199307	-0.0008690341847	0.0075487943504	0.0019232689599	-0.0037694203913	-0.0090659876175	-0.0079434850318
HGDP01299	0.0147157797074	0.0001378401391	0.0134663695157	-0.0102887466802	-0.0038132482579	-0.0092478883092	-0.0077735390130	-0.0009739539778	-0.0065079053171	-0.0071456191993
HGDP01311	0.0239535237614	0.0317244359369	0.0395195053971	-0.0168451407325	0.0030783607059	0.0091866053917	-0.0017934606466	0.0026451234945	0.0054546681508	0.0084756745310
HGDP00311	0.0051285647713	-0.0241290951915	0.0004375800764	0.0033116318983	-0.0175466959109	-0.0744984785303	-0.0541778993619	0.0016270694412	-0.0130603808375	-0.0175037128312
HGDP00336	0.0071560583767	-0.0147440979477	0.0046468479839	0.0027468951021	-0.0115286905851	-0.0403974512162	-0.0310931432697	-0.0001103180428	-0.0030389785195	-0.0049148172273
HGDP00388	0.0063252961515	-0.0165406584609	0.0043226486889	0.0023846157530	-0.0106685541288	-0.0423168317473	-0.0328582368545	0.0014874977979	-0.0014428242467	-0.0002797110621
HGDP00445	0.0070514799471	-0.0159593606530	0.0037499640087	0.0022553703253	-0.0095441586162	-0.0432349626602	-0.0275741725196	0.0029528584173	0.0000764594402	-0.0024174794250
HGDP00974	0.0247377919922	0.0328598350578	0.0377996990799	-0.0210238411803	0.0006571637335	0.0090533769694	0.0017367943028	0.0016762143572	0.0049439311467	0.0063353227595
HGDP00811	0.0256976718882	0.0334817779616	0.0394695580951	-0.0228931090593	0.0021418996938	0.0105455823827	-0.0008473781148	0.0012031983861	0.0019958795836	0.0056812806263
HGDP01096	0.0254576676565	0.0330712844683	0.0370105686075	-0.0221754310594	0.0020662344851	0.0080007146963	0.0011948143215	0.0027811944970	0.0028569338065	0.0052059867385
HGDP01103	0.0254223035641	0.0331693707794	0.0380579255848	-0.0229509639279	0.0014555715253	0.0075283887635	-0.0008084699197	0.0023506214903	0.0035601583736	0.0057888468408
HGDP01188	0.0247485883946	0.0320702907058	0.0358292445848	-0.0183293200112	0.0011635878541	0.0050994019900	-0.0011715911101	0.0016815432909	0.0030650394549	0.0047711288290
HGDP01203	0.0256566322424	0.0313459855657	0.0281969908706	-0.0236053782026	-0.0010036559804	0.0055623606254	0.0051342825031	-0.0016428083095	-0.0119948697067	-0.0155356397152
HGDP01215	0.0244069704894	0.0292966775663	0.0315090139641	-0.0208922402111	0.0005365014690	0.0056202326540	0.0011608991557	-0.0001025633031	-0.0050370157347	-0.0082579259341
HGDP01227	0.0241048416519	0.0279537723774	0.0318911288377	-0.0212344606183	0.0001772737551	0.0065289599364	0.0030182577669	0.0019611684977	-0.0000141680825	-0.0040955945865
HGDP01239	0.0255269012303	0.0307478453164	0.0318983502518	-0.0200945347274	0.0014089367293	0.0055361737200	0.0026824870419	0.0003143621677	-0.0043935545981	-0.0037178175530
HGDP01251	0.0250244050991	0.0304722613129	0.0328939780582	-0.0210164308102	0.0015818993194	0.0049891286736	0.0056602404973	-0.0002443049971	-0.0005223198507	-0.0000287919047
HGDP01307	0.0240886499483	0.0319386632458	0.0390300384402	-0.0170335754252	0.0023661953780	0.0078829378325	-0.0012418559673	0.0031847877922	0.0067430037450	0.0086398995226
HGDP01179	0.0243430604911	0.0318469435156	0.0361913258177	-0.0197053746761	0.0023211199159	0.0071563435443	0.0010727257299	0.0059408387276	0.0021221857692	0.0033517162078
HGDP01190	0.0249217326563	0.0325512133199	0.0380927650238	-0.0218285480052	0.0028789454206	0.0097792868651	0.0003733249618	0.0041240886189	0.0038030303076	0.0070812365997
HGDP01205	0.0250006893309	0.0301033444861	0.0303434654151	-0.0207163933159	-0.0003962984807	0.0053264186909	0.0030133403975	-0.0009834459161	-0.0068381127084	-0.0069042513201
HGDP01217	0.0249028804833	0.0288035386358	0.0309469572674	-0.0219581380423	0.0002221023827	0.0083298179805	0.0037417047019	-0.0019668356496	-0.0038342489309	-0.0044629932146
HGDP01229	0.0229759992073	0.0235054013445	0.0251626033027	-0.0190251896438	-0.0002823614718	0.0001945964972	0.0008033557881	-0.0021145326643	-0.0098359545899	-0.0123566821448
HGDP01241	0.0253291375108	0.0311334887759	0.0323218925493	-0.0218671328824	0.0016843771500	0.0063531834197	0.0030969582055	-0.0016720570947	-0.0011601499666	-0.0022146949741
HGDP01297	0.0129590567264	-0.0017750631196	0.0121139049109	-0.0094917168516	-0.0041152425011	-0.0105066015344	-0.0070910552087	0.0026444543718	-0.0059778898244	-0.0069415682904
HGDP01309	0.0240964943991	0.0322178366154	0.0390007037462	-0.0191717769256	0.0017719347246	0.0083932303510	-0.0000331001080	0.0065719882057	0.0059192011832	0.0104769620836
HGDP01312	0.0241512369360	0.0322143715757	0.0380934310042	-0.0193143687889	0.0017798553849	0.0079507473917	0.0005783533472	0.0051384078743	0.0050388285317	0.0110590496201
HGDP01323	0.0237587735585	0.0315186330182	0.0391876888944	-0.0189511872764	0.0023317324721	0.0078738524370	-0.0012402172200	0.0038673056347	0.0086036703726	0.0081142464311
HGDP01335	0.0255239543510	0.0333808415632	0.0378981237129	-0.0196685966274	0.0031566529037	0.0112328555875	0.0030774168997	0.0033994140655	0.0052469908841	0.0076354137026
HGDP01347	0.0234023520252	0.0281167959039	0.0326158137120	-0.0187098660975	0.0001788937779	0.0034326353694	0.0002775982105	-0.0000412034725	-0.0005230405578	-0.0000947185288
HGDP00946	0.0231024919043	0.0240929518638	0.0234410183661	-0.0209915897705	-0.0029350513071	0.0010743309588	0.0071628115777	-0.0031746427946	-0.0137629869795	-0.0164044954449
HGDP00958	0.0218733841331	0.0211479010778	0.0215286994859	-0.0183533690871	-0.0026255713393	0.0017274444643	0.0036951508287	-0.0065059257129	-0.0156800346275	-0.0203557577540
HGDP00747	0.0255764021542	0.0330039968104	0.0359319896949	-0.0210195282989	0.0024490465823	0.0094619161006	0.0022765206987	0.0000625103512	0.0020633779403	0.0008448016883
HGDP00759	0.0256294367914	0.0341776825157	0.0357056760405	-0.0204138251597	0.0015283016190	0.0117415442023	0.0033484785943	0.0003920360420	0.0000917091886	0.0018545396135
HGDP00769	0.0260202000467	0.0326911639401	0.0351082613235	-0.0221500281114	0.0009894181202	0.0071967204884	0.0028495335009	-0.0000290097752	0.0015839150998	0.0013449338223
HGDP00712	0.0240072796904	0.0309175009640	0.0378259036950	-0.0173463284304	0.0019221613103	0.0055555056735	-0.0003476050561	0.0023376251135	0.0039913089257	0.0065495427753
HGDP00542	0.0091800393914	0.0155890868852	0.0384695016331	0.1664157609582	0.0072567719238	0.0089448490067	0.0098725777451	-0.0032436427964	-0.0021723275276	-0.0041979420131
HGDP00554	0.0089243814748	0.0159721752348	0.0378960033443	0.1693239095941	0.0060047133011	0.0102152726938	0.0091864966356	-0.0017973066599	-0.0035936497748	-0.0054473924956
HGDP00662	0.0120792119097	0.0195203715309	0.0403950552733	0.1394680250856	0.0043368228851	0.0142229005990	0.0121053025347	0.0003140705706	-0.0008415500624	0.0023614218969
HGDP01027	0.0113005446958	0.0186214938420	0.0402838272341	0.1413144324615	0.0049377352104	0.0144591649729	0.0120716932363	-0.0007352410340	-0.0013410473775	0.0009696838920
HGDP00521	0.0010887857541	-0.0386161785616	-0.0047208481196	-0.0035983495396	-0.0033153121916	0.0186544421219	0.0168056424539	-0.0012480602837	-0.0339447165248	-0.0342774637988
HGDP00533	0.0026348150187	-0.0377833608390	-0.0061523832390	-0.0035367768680	-0.0072703778549	0.0123562875167	0.0116421907649	-0.0002675857016	-0.0428342927167	-0.0463388720000
HGDP01361	0.0011722365539	-0.0400484545359	-0.0041102507651	-0.0033030476337	-0.0019329485144	0.0312941732633	0.0251108599281	-0.0017935949138	-0.0415629060976	-0.0497331985361
HGDP01372	0.0014498956136	-0.0402522829319	-0.0047202802500	-0.0075545321380	-0.0042674288584	0.0294325548249	0.0214562500553	0.0015018348371	-0.0471682394063	-0.0529459153725
HGDP00667	-0.0001680505573	-0.0413522272644	-0.0039934035001	-0.0052230293740	0.0002533528083	0.0399991430829	0.0308870758542	-0.0016425173735	-0.0242241956261	-0.0236782710459
HGDP01066	-0.0014376782188	-0.0421921840705	-0.0030713948412	-0.0063993655580	0.0030714429281	0.0457246221393	0.0307231687721	-0.0021194305164	-0.0205890294405	-0.0229792156177
HGDP01078	-0.0002081961672	-0.0419865557318	-0.0026082443720	-0.0060344387074	0.0028208781891	0.0421475863748	0.0292322979612	-0.0007157656786	-0.0208615913049	-0.0232892425513
HGDP01172	0.0008390520999	-0.0394454505093	-0.0048057417895	-0.0044198880341	-0.0026332383105	0.0203948181289	0.0151628822279	-0.0018880242679	-0.0219081393431	-0.0209611032362
HGDP00794	0.0022394336763	-0.0371817364653	-0.0071197054719	-0.0039598633636	-0.0077623170100	0.0173344270399	0.0148229996007	-0.0043439534021	-0.0525520982666	-0.0589251521555
HGDP00806	0.0022691959587	-0.0394168621763	-0.0060941471663	-0.0035633099994	-0.0074837585011	0.0152924129652	0.0153061311054	-0.0009820144012	-0.0475775239032	-0.0528609302679
HGDP01313	0.0241216107024	0.0313425304221	0.0390727896114	-0.0182599642673	0.0007329310360	0.0078118362362	-0.0013521181320	0.0040668175359	0.0082450950805	0.0084716567426
HGDP01324	0.0241053299084	0.0316917373003	0.0394970689958	-0.0193891192712	0.0021328276762	0.0093047145536	-0.0005365072643	0.0019073127555	0.0075058739827	0.0072644203553
HGDP01336	0.0248204741948	0.0332055483120	0.0383846736785	-0.0213146021004	0.0021228764899	0.0111100615487	0.0025380691204	0.0053800317122	0.0055215581072	0.0072010199478
HGDP01348	0.0230293584792	0.0273224992871	0.0312879884796	-0.0191870727484	0.0020633302971	0.0052687814863	0.0008678420968	-0.0016768150487	0.0010066612948	-0.0004123038416
HGDP00947	0.0225545191527	0.0224160819796	0.0218012697986	-0.0199141494302	-0.0013421285626	-0.0007458375553	0.0046853367134	-0.0009842533794	-0.0161483828586	-0.0195611301554
HGDP00959	0.0254351523793	0.0308883666558	0.0231116580452	-0.0199808853529	-0.0004393268428	0.0009393243358	0.0062289082009	-0.0046218963959	-0.0141175926700	-0.0193462327927
HGDP00748	0.0257011402134	0.0330116652680	0.0352263926236	-0.0222545225986	0.0022723873326	0.0077130774027	0.0030741727129	-0.0005133621597	0.0024971950341	0.0041018145482
HGDP00760	0.0254341757063	0.0333859421066	0.0353801525334	-0.0223203147699	0.0028732434188	0.0081202040307	0.0001206993107	0.0021557944385	0.0009592851167	0.0011935614596
HGDP00770	0.0284162478852	0.0286038543268	-0.0642939701650	0.0049785929914	0.0004487651252	-0.0155047025762	0.0250179056333	-0.0096946174655	-0.0009079437305	-0.0031757325976
HGDP00713	0.0203458979906	0.0244621640431	0.0349220191847	-0.0109105425218	-0.0001441988768	0.0017308890696	-0.0076455508323	0.0032964222515	0.0061048478459	0.0110014622075
HGDP00543	0.0090568040413	0.0164339383457	0.0382787304081	0.1684302162606	0.0061607891108	0.0126966776233	0.0086286927391	-0.0031259281607	-0.0041653958585	-0.0050116920768
HGDP00555	0.0088833837141	0.0157950335438	0.0376528354172	0.1694955826207	0.0052158668751	0.0100521567995	0.0114215098677	-0.0031832655718	-0.0040197973372	-0.0061699225728
HGDP00663	0.0116441532467	0.0187926738516	0.0405115190940	0.1487619572033	0.0046703315020	0.0155019305613	0.0150818339286	-0.0015074146659	-0.0007064354978	0.0006340991838
HGDP00522	0.0017417845037	-0.0385736307176	-0.0047495358470	-0.0058663563359	-0.0052995998592	0.0196137897582	0.0163547807944	-0.0011647130072	-0.0347353935810	-0.0400154798877
HGDP00534	0.0021030228379	-0.0382731451276	-0.0053553350492	-0.0043645669197	-0.0029462602770	0.0202418735141	0.0155659231435	-0.0006991390243	-0.0366020157319	-0.0414716365249
HGDP01220	0.0251259221282	0.0307931565380	0.0304783627956	-0.0223679271149	0.0005574830922	0.0044809150975	0.0040501533215	-0.0018672797716	-0.0047903193241	-0.0062977264237
HGDP01362	0.0009514981971	-0.0399383659156	-0.0051087798247	-0.0046901543483	-0.0041882847488	0.0309805629506	0.0236778130898	0.0023409873304	-0.0447437401262	-0.0511054292991
HGDP01373	0.0014655365517	-0.0401588234511	-0.0053311901461	-0.0052082843793	-0.0028360513196	0.0289722547907	0.0244443980060	-0.0009200914209	-0.0433957398992	-0.0480731296989
HGDP00668	-0.0008743109863	-0.0416778731435	-0.0034147713123	-0.0072313739524	0.0019164345899	0.0446970457208	0.0321496157034	0.0016635735037	-0.0205670595127	-0.0213608564422
HGDP01067	-0.0005744289775	-0.0413069893788	-0.0036199148964	-0.0064951519528	0.0039791823025	0.0437316102760	0.0288949300482	0.0006407614680	-0.0183392786434	-0.0185459402862
HGDP01079	-0.0005345032870	-0.0414520535380	-0.0031422133800	-0.0055207184784	0.0007287402499	0.0467815020261	0.0311000792995	-0.0018115843526	-0.0222824646912	-0.0250580145817
HGDP01173	0.0012910551317	-0.0393058159774	-0.0043067926808	-0.0054241532989	-0.0032985880942	0.0276746860587	0.0178604238127	-0.0027685676511	-0.0221039583315	-0.0239727008996
HGDP00795	0.0022507788852	-0.0376991452309	-0.0059913035020	-0.0053522819710	-0.0075597907562	0.0120629514927	0.0134417503047	-0.0025003536798	-0.0457761877447	-0.0509372148541
HGDP00807	0.0023791714627	-0.0377756031289	-0.0051306333588	-0.0014311327029	-0.0064863626729	0.0138635780789	0.0115427891522	-0.0017724212529	-0.0443947172403	-0.0520407533334
HGDP01314	0.0240064436898	0.0317965799306	0.0382594002365	-0.0177136766730	0.0021975601889	0.0069767092598	0.0014150160869	0.0030775027997	0.0070122214043	0.0111014469956
HGDP01325	0.0245317838226	0.0317951718552	0.0387787329958	-0.0208235033240	0.0008452894744	0.0093886129439	-0.0001123734484	0.0025961596905	0.0057796783465	0.0104185807823
HGDP01337	0.0247823316685	0.0308906438379	0.0358555828705	-0.0202997821108	0.0016147905292	0.0050247353173	-0.0007987602874	0.0028192980215	0.0020814377683	0.0033733787661
HGDP01349	0.0238490804028	0.0288508758400	0.0335854928585	-0.0214283457838	-0.0002998968057	0.0067325728318	0.0018505629581	0.0011674138785	0.0015722210786	0.0002983832390
HGDP00948	0.0220578338964	0.0203824781529	0.0208716959686	-0.0180289436644	-0.0014999711119	0.0019562828538	0.0025866465009	-0.0019628360208	-0.0162714835343	-0.0168536769031
HGDP00960	0.0241588327560	0.0248695342213	0.0233856404954	-0.0197587843897	-0.0016200238113	-0.0008820129415	0.0042087299791	0.0011949755257	-0.0169962811115	-0.0180495919408
HGDP00749	0.0254171834931	0.0329998855863	0.0349565768455	-0.0214210175131	0.0016348385797	0.0083131530668	0.0028046392459	0.0013711334056	0.0009544563877	0.0013522617531
HGDP00761	0.0255250032866	0.0326490899707	0.0361881267679	-0.0218270628129	0.0017361371114	0.0057200049962	-0.0004648295685	-0.0000262309246	0.0008220945420	-0.0015747518026
HGDP00771	0.0256695029740	0.0330376290390	0.0349713584736	-0.0224120872403	0.0025376732093	0.0089894994611	0.0017050060835	-0.0013553610617	0.0016081520172	0.0014039671030
HGDP00714	0.0218769050678	0.0273323489025	0.0360785901455	-0.0132006408526	0.0016474236584	0.0026489223865	-0.0031296092469	0.0021936376888	0.0061950864475	0.0092184818124
HGDP00544	0.0118600642240	0.0183413728537	0.0388254676427	0.1282697036540	0.0073525687970	0.0104803961102	0.0061585709302	0.0006516846348	-0.0006319920691	-0.0030681047315
HGDP00556	0.0087995868480	0.0159558485588	0.0375782764825	0.1687603083588	0.0068765810930	0.0096784372497	0.0119795477126	-0.0021722544896	-0.0039208626910	-0.0038440728257
HGDP00664	0.0122692334672	0.0189698870634	0.0406994433427	0.1445652946540	0.0040456954905	0.0150626401837	0.0124828329921	0.0013584562861	0.0001259853429	0.0027225064872
HGDP00511	0.0016939864097	-0.0388432207603	-0.0073057286239	-0.0030024466258	-0.0044903484881	0.0189051801710	0.0139454242381	-0.0014681996435	-0.0431599733438	-0.0467679930843
HGDP00523	0.0019033653371	-0.0379980315758	-0.0057388147092	-0.0058225056766	-0.0054588511179	0.0216831051430	0.0162667937349	-0.0010453667561	-0.0397259409275	-0.0443780530389
HGDP00535	0.0025485241930	-0.0381583166360	-0.0063151228437	-0.0040229734474	-0.0065116891327	0.0168718431783	0.0126862725773	-0.0007657103183	-0.0427837251294	-0.0466650099801
HGDP01363	0.0010349958753	-0.0404936124479	-0.0054439021235	-0.0048269425371	-0.0041994553047	0.0317665995651	0.0248460151155	0.0003434601123	-0.0435138028286	-0.0484862006485
HGDP01374	0.0015474411348	-0.0400622669316	-0.0048549405360	-0.0044865400886	-0.0030649575851	0.0338529070489	0.0255872057475	-0.0012759477985	-0.0430355863086	-0.0477090721637
HGDP00669	-0.0007658331415	-0.0416673586636	-0.0035280494068	-0.0059666605564	0.0015264315333	0.0452118323725	0.0300685441329	-0.0011172635353	-0.0213883500851	-0.0222254955626
HGDP01068	-0.0010560448250	-0.0420591104302	-0.0024709854817	-0.0058059596321	0.0033860697460	0.0446370270589	0.0325236039075	0.0002783620199	-0.0195202367573	-0.0207404441439
HGDP01147	0.0006768969120	-0.0397955935564	-0.0054139399186	-0.0044867575164	-0.0035998398472	0.0219662282787	0.0186499998156	-0.0012422242619	-0.0245315952828	-0.0277457393696
HGDP01174	0.0003414226709	-0.0394397220104	-0.0049224530304	-0.0054150595746	-0.0022798494703	0.0214040781102	0.0191528478423	-0.0033450736356	-0.0219609916451	-0.0215727110574
HGDP00796	0.0027762209725	-0.0372266715307	-0.0069056374931	-0.0037788584849	-0.0050535435750	0.0138186562943	0.0117759290816	-0.0033399050145	-0.0437546995947	-0.0491202896884
HGDP00808	0.0028403904775	-0.0368172490773	-0.0067922563877	-0.0028049043001	-0.0069766144532	0.0159183226217	0.0145887051646	-0.0019312960160	-0.0469629240349	-0.0535247685346
HGDP01315	0.0241701454643	0.0314892139994	0.0388702280811	-0.0177648495475	0.0014967857247	0.0087916350073	-0.0017322877598	0.0046289896163	0.0085771187544	0.0082751392296
HGDP01326	0.0244210423320	0.0318852694676	0.0372672546868	-0.0176017504952	0.0020101460699	0.0073645405325	-0.0019308839406	0.0030373948999	0.0055111144529	0.0060399698976
HGDP01338	0.0246262866624	0.0318379350477	0.0368654319755	-0.0204584924936	0.0017932428077	0.0066891621912	-0.0000849862114	0.0035481790257	0.0011502258285	0.0021512850683
HGDP01350	0.0229266459446	0.0259638337202	0.0321467447923	-0.0182820575252	-0.0007568006904	0.0057714651796	-0.0010555597190	0.0026940280913	-0.0001913992664	-0.0006309090678
HGDP00949	0.0183373750936	0.0093057440160	0.0153705410229	-0.0156858464131	-0.0033463678489	-0.0007815080679	0.0052483751317	-0.0026151402190	-0.0213640648753	-0.0256393387012
HGDP00961	0.0232352918171	0.0236520028437	0.0232308235822	-0.0198657385255	-0.0031527068225	-0.0009792557107	0.0000902648398	-0.0024871787292	-0.0145957871026	-0.0165573722054
HGDP00750	0.0257094469480	0.0329608139811	0.0347231961200	-0.0219955130513	0.0020189629932	0.0079036384893	0.0034989037269	0.0009083820078	0.0016588865144	0.0015254244619
HGDP00762	0.0252875293428	0.0330734258330	0.0341127670738	-0.0200059251629	0.0012788389840	0.0065447608517	0.0026889842175	0.0011727138258	0.0027107973601	0.0009192807134
HGDP00772	0.0254452532140	0.0326689250877	0.0350889442848	-0.0204563595197	0.0024160689867	0.0093575150497	0.0027511330415	0.0018901770709	0.0014519513062	0.0003848390166
